,user_id,role,registration_date,last_active_date,2021,2022,2023,2024
46989,159272,full,2023-08-25,2023-08-25,0,0,1,0
46990,159277,full,2023-08-25,2023-08-25,0,0,1,0
46991,159279,full,2023-08-25,2023-08-25,0,0,1,0
46992,159284,full,2023-08-25,2023-08-25,0,0,1,0
46993,159286,full,2023-08-25,2023-08-28,0,0,1,0
46994,159288,full,2023-08-25,2023-08-25,0,0,1,0
46995,159291,full,2023-08-25,2023-10-12,0,0,2,0
46996,159305,full,2023-08-25,2023-08-25,0,0,1,0
46997,159307,full,2023-08-25,2023-08-25,0,0,0,0
46998,159312,full,2023-08-25,2023-08-25,0,0,1,0
46999,159313,full,2023-08-25,2023-08-25,0,0,1,0
47000,159328,full,2023-08-25,2023-08-25,0,0,1,0
47001,159331,full,2023-08-25,2023-08-25,0,0,1,0
47002,159333,full,2023-08-25,2023-09-21,0,0,1,0
47003,159335,full,2023-08-25,2023-08-25,0,0,1,0
47004,159350,full,2023-08-25,2023-08-25,0,0,1,0
47005,159353,full,2023-08-25,2023-08-25,0,0,1,0
47006,159354,full,2023-08-25,2023-08-25,0,0,1,0
47007,159356,full,2023-08-25,2023-08-29,0,0,1,0
47008,159358,full,2023-08-25,2023-08-25,0,0,1,0
47009,159359,full,2023-08-25,2023-08-25,0,0,1,0
47010,159362,full,2023-08-25,2023-08-25,0,0,0,0
47011,159378,full,2023-08-25,2023-08-25,0,0,0,0
47012,159380,full,2023-08-25,2023-08-25,0,0,1,0
47013,159382,full,2023-08-25,2023-08-28,0,0,2,0
47014,159387,full,2023-08-25,2023-08-25,0,0,1,0
47015,159391,full,2023-08-25,2023-08-25,0,0,1,0
47016,159393,full,2023-08-25,2023-08-29,0,0,1,0
47017,159396,full,2023-08-25,2023-10-06,0,0,1,0
47018,159397,full,2023-08-25,2023-11-21,0,0,5,0
47019,159400,full,2023-08-25,2023-08-29,0,0,1,0
47020,159403,full,2023-08-26,2023-09-08,0,0,1,0
47021,159406,full,2023-08-25,2023-08-25,0,0,1,0
47022,159413,full,2023-08-25,2023-08-25,0,0,1,0
47023,159414,full,2023-08-25,2023-08-25,0,0,0,0
47024,159423,full,2023-08-25,2023-08-25,0,0,1,0
47025,159427,full,2023-08-25,2023-08-25,0,0,1,0
47026,159429,full,2023-08-25,2023-08-25,0,0,1,0
47027,159431,full,2023-08-25,2023-08-25,0,0,1,0
47028,159440,full,2023-11-12,2023-11-12,0,0,0,0
47029,159444,full,2023-08-25,2023-08-25,0,0,1,0
47030,159446,full,2023-08-25,2023-08-26,0,0,1,0
47031,159449,full,2023-08-25,2023-08-25,0,0,1,0
47032,159450,full,2023-08-25,2023-08-25,0,0,0,0
47033,159461,full,2023-08-25,2023-08-25,0,0,1,0
47034,159463,full,2023-08-25,2023-09-11,0,0,2,0
47035,159466,full,2023-08-25,2023-08-25,0,0,0,0
47036,159472,full,2023-08-25,2023-08-29,0,0,1,0
47037,159478,full,2023-08-25,2023-08-25,0,0,0,0
47038,159484,full,2023-08-25,2023-08-25,0,0,1,0
47039,159498,full,2023-08-25,2023-08-25,0,0,1,0
47040,159508,full,2023-08-25,2023-08-25,0,0,1,0
47041,159509,full,2023-08-25,2023-09-11,0,0,1,0
47042,159518,full,2023-08-26,2023-12-07,0,0,1,0
47043,159519,full,2023-08-25,2023-08-25,0,0,0,0
47044,159529,full,2023-08-25,2023-08-25,0,0,1,0
47045,159544,full,2023-11-16,2023-11-16,0,0,0,0
47046,159545,full,2023-08-25,2023-08-25,0,0,0,0
47047,159547,full,2023-08-25,2023-08-25,0,0,1,0
47048,159549,full,2023-08-25,2023-08-25,0,0,1,0
47049,159551,full,2023-08-25,2023-08-25,0,0,1,0
47050,159567,full,2023-08-25,2023-08-25,0,0,0,0
47051,159571,full,2023-08-25,2023-08-25,0,0,1,0
47052,159573,full,2023-08-25,2023-08-25,0,0,1,0
47053,159574,full,2023-08-25,2023-08-25,0,0,1,0
47054,159576,full,2023-08-25,2023-08-25,0,0,1,0
47055,159580,full,2023-08-25,2023-08-25,0,0,1,0
47056,159587,full,2023-08-25,2023-08-25,0,0,1,0
47057,159593,full,2023-08-25,2023-09-07,0,0,1,0
47058,159595,full,2023-09-09,2023-09-27,0,0,2,0
47059,159601,full,2023-08-25,2023-08-25,0,0,0,0
47060,159603,full,2023-08-25,2023-08-25,0,0,0,0
47061,159605,full,2023-08-25,2023-08-25,0,0,1,0
47062,159610,full,2023-08-25,2023-08-25,0,0,1,0
47063,159612,full,2023-08-25,2023-11-01,0,0,1,0
47064,159613,full,2023-09-07,2023-09-11,0,0,1,0
47065,159616,full,2023-08-25,2023-08-25,0,0,0,0
47066,159617,full,2023-08-25,2023-08-25,0,0,1,0
47067,159620,full,2023-08-25,2023-08-26,0,0,1,0
47068,159624,full,2023-08-25,2023-08-25,0,0,1,0
47069,159628,full,2023-08-25,2023-08-25,0,0,0,0
47070,159629,full,2023-09-04,2023-09-16,0,0,2,0
47071,159630,full,2023-08-25,2023-08-25,0,0,1,0
47072,159640,full,2023-08-25,2023-08-25,0,0,1,0
47073,159643,full,2023-08-25,2023-11-11,0,0,0,0
47074,159646,full,2023-08-25,2023-08-25,0,0,0,0
47075,159650,full,2023-08-25,2023-08-25,0,0,1,0
47076,159651,full,2023-08-30,2023-09-01,0,0,1,0
47077,159658,full,2023-08-25,2023-08-25,0,0,1,0
47078,159661,full,2023-08-25,2023-08-25,0,0,0,0
47079,159662,full,2023-08-25,2023-08-25,0,0,1,0
47080,159667,full,2023-08-25,2024-01-10,0,0,0,1
47081,159682,full,2023-08-25,2023-12-01,0,0,0,0
47082,159686,full,2023-08-25,2023-08-25,0,0,1,0
47083,159692,full,2023-08-25,2023-09-15,0,0,1,0
47084,159696,full,2023-08-25,2023-08-25,0,0,1,0
47085,159698,full,2023-08-25,2023-08-25,0,0,1,0
47086,159703,full,2023-08-25,2023-09-30,0,0,1,0
47087,159709,full,2023-08-25,2023-08-25,0,0,0,0
47088,159714,full,2023-08-25,2023-08-25,0,0,0,0
47089,159720,full,2023-08-25,2023-08-25,0,0,1,0
47090,159721,full,2023-08-25,2023-08-25,0,0,0,0
47091,159726,full,2023-08-25,2023-08-25,0,0,0,0
47092,159728,full,2023-08-25,2023-08-25,0,0,1,0
47093,159731,full,2023-08-25,2023-08-29,0,0,2,0
47094,159738,full,2023-08-25,2023-08-25,0,0,1,0
47095,159748,full,2023-08-25,2023-09-04,0,0,2,0
47096,159751,full,2023-08-25,2023-08-25,0,0,1,0
47097,159756,full,2023-08-25,2023-08-25,0,0,1,0
47098,159757,full,2023-08-25,2023-08-25,0,0,0,0
47099,159759,full,2023-08-25,2023-09-12,0,0,0,0
47100,159762,full,2023-08-25,2023-08-25,0,0,1,0
47101,159763,full,2023-08-25,2023-08-25,0,0,1,0
47102,159767,full,2023-08-25,2023-09-01,0,0,1,0
47103,159771,full,2023-08-25,2023-08-25,0,0,1,0
47104,159772,full,2023-08-25,2023-11-13,0,0,1,0
47105,159773,full,2023-08-25,2023-08-25,0,0,0,0
47106,159775,full,2023-08-25,2023-09-02,0,0,1,0
47107,159785,full,2023-08-25,2023-09-10,0,0,0,0
47108,159787,full,2023-08-25,2023-08-25,0,0,1,0
47109,159788,full,2023-08-25,2023-08-25,0,0,0,0
47110,159794,full,2023-08-25,2023-08-25,0,0,0,0
47111,159796,full,2023-08-25,2023-08-25,0,0,1,0
47112,159799,full,2023-08-25,2023-08-25,0,0,1,0
47113,159801,full,2023-08-25,2023-08-25,0,0,1,0
47114,159806,full,2023-08-25,2023-08-25,0,0,1,0
47115,159814,full,2023-08-25,2023-08-31,0,0,0,0
47116,159820,full,2023-08-25,2023-08-25,0,0,0,0
47117,159829,full,2023-08-25,2023-08-25,0,0,1,0
47118,159835,full,2023-08-25,2023-11-24,0,0,1,0
47119,159836,full,2023-08-26,2023-08-26,0,0,1,0
47120,159838,full,2023-08-25,2023-08-25,0,0,1,0
47121,159839,full,2023-08-25,2023-08-25,0,0,1,0
47122,159840,full,2023-08-25,2023-08-25,0,0,1,0
47123,159841,full,2023-08-25,2023-08-25,0,0,0,0
47124,159844,full,2023-08-25,2023-08-25,0,0,0,0
47125,159848,full,2023-08-25,2023-08-25,0,0,1,0
47126,159849,full,2023-08-25,2023-08-25,0,0,1,0
47127,159861,full,2023-08-26,2023-08-26,0,0,0,0
47128,159865,full,2023-08-25,2023-08-25,0,0,0,0
47129,159870,full,2023-08-25,2023-08-25,0,0,1,0
47130,159871,full,2023-08-25,2023-08-28,0,0,1,0
47131,159879,full,2023-08-25,2023-08-25,0,0,0,0
47132,159882,full,2023-08-25,2023-08-25,0,0,0,0
47133,159889,full,2023-08-25,2023-08-25,0,0,1,0
47134,159892,full,2023-08-25,2023-08-25,0,0,1,0
47135,159893,full,2023-08-25,2023-08-25,0,0,1,0
47136,159894,full,2023-08-25,2023-09-04,0,0,2,0
47137,159901,full,2023-08-25,2023-08-25,0,0,1,0
47138,159903,full,2023-08-25,2023-08-25,0,0,1,0
47139,159913,full,2023-08-25,2023-08-25,0,0,1,0
47140,159915,full,2023-08-25,2023-08-29,0,0,2,0
47141,159918,full,2023-08-25,2023-08-25,0,0,1,0
47142,159921,full,2023-08-25,2023-08-25,0,0,0,0
47143,159922,full,2023-08-25,2023-08-25,0,0,0,0
47144,159933,full,2023-08-25,2023-08-25,0,0,0,0
47145,159935,full,2023-08-28,2023-08-31,0,0,1,0
47146,159942,full,2023-08-25,2023-08-25,0,0,1,0
47147,159947,full,2023-08-25,2023-08-25,0,0,0,0
47148,159955,full,2023-08-25,2023-08-25,0,0,0,0
47149,159962,full,2023-08-25,2023-08-25,0,0,1,0
47150,159970,full,2023-08-25,2023-08-25,0,0,0,0
47151,159978,full,2023-08-25,2023-08-28,0,0,2,0
47152,159982,full,2023-08-25,2023-08-25,0,0,1,0
47153,159988,full,2023-08-25,2023-08-25,0,0,1,0
47154,159993,full,2023-08-25,2023-08-25,0,0,1,0
47155,159997,full,2023-09-03,2023-09-03,0,0,0,0
47156,159999,full,2023-08-25,2023-08-25,0,0,1,0
47157,160010,full,2023-08-27,2023-08-30,0,0,2,0
47158,160011,full,2023-08-25,2023-08-25,0,0,0,0
47159,160015,full,2023-10-07,2023-10-07,0,0,0,0
47160,160017,full,2023-08-25,2023-08-31,0,0,1,0
47161,160023,full,2023-08-25,2023-08-25,0,0,1,0
47162,160033,full,2023-08-31,2023-09-01,0,0,0,0
47163,160037,full,2023-08-25,2023-08-25,0,0,0,0
47164,160043,full,2023-08-25,2023-08-25,0,0,1,0
47165,160049,full,2023-08-25,2023-08-25,0,0,1,0
47166,160061,full,2023-08-25,2023-08-25,0,0,0,0
47167,160065,full,2023-08-25,2023-08-25,0,0,0,0
47168,160069,full,2023-08-25,2023-08-25,0,0,0,0
47169,160078,full,2023-08-25,2023-08-25,0,0,1,0
47170,160082,full,2023-08-25,2023-08-25,0,0,1,0
47171,160083,full,2023-08-25,2023-08-25,0,0,1,0
47172,160087,full,2023-08-25,2023-08-25,0,0,1,0
47173,160091,full,2023-08-25,2023-08-25,0,0,0,0
47174,160093,full,2023-08-25,2023-08-25,0,0,1,0
47175,160100,full,2023-08-25,2023-08-25,0,0,1,0
47176,160103,full,2023-08-25,2023-08-25,0,0,1,0
47177,160132,full,2023-08-25,2023-08-25,0,0,0,0
47178,160138,full,2023-08-25,2023-08-25,0,0,1,0
47179,160140,full,2023-08-25,2023-08-25,0,0,1,0
47180,160144,full,2023-08-25,2023-08-29,0,0,2,0
47181,160153,full,2023-09-09,2023-09-20,0,0,1,0
47182,160154,full,2023-08-25,2023-08-25,0,0,1,0
47183,160156,full,2023-08-25,2023-08-25,0,0,0,0
47184,160166,full,2023-08-25,2023-08-25,0,0,0,0
47185,160177,full,2023-08-25,2023-08-25,0,0,0,0
47186,160183,full,2023-08-25,2023-08-25,0,0,0,0
47187,160185,full,2023-08-25,2023-08-25,0,0,0,0
47188,160187,full,2023-08-25,2023-09-04,0,0,4,0
47189,160189,full,2023-08-25,2023-09-11,0,0,1,0
47190,160190,full,2023-08-25,2023-08-25,0,0,0,0
47191,160193,full,2023-11-20,2023-11-23,0,0,1,0
47192,160197,full,2023-08-28,2023-08-28,0,0,0,0
47193,160203,full,2023-08-25,2023-08-25,0,0,1,0
47194,160205,full,2023-08-25,2023-08-25,0,0,0,0
47195,160218,full,2023-08-25,2023-08-25,0,0,1,0
47196,160221,full,2023-08-30,2023-08-30,0,0,0,0
47197,160224,full,2023-08-25,2023-08-25,0,0,0,0
47198,160233,full,2023-08-25,2023-08-25,0,0,1,0
47199,160243,full,2023-08-26,2023-12-13,0,0,3,0
47200,160245,full,2023-08-26,2023-08-26,0,0,0,0
47201,160257,full,2023-08-25,2023-08-25,0,0,1,0
47202,160274,full,2023-08-25,2023-08-26,0,0,1,0
47203,160276,full,2023-08-25,2023-08-25,0,0,1,0
47204,160287,full,2023-08-25,2023-08-25,0,0,1,0
47205,160289,full,2023-08-25,2023-08-25,0,0,1,0
47206,160290,full,2023-08-25,2023-08-25,0,0,1,0
47207,160291,full,2023-08-25,2023-08-25,0,0,1,0
47208,160295,full,2023-08-25,2023-08-25,0,0,1,0
47209,160296,full,2023-08-25,2023-08-25,0,0,1,0
47210,160297,full,2023-08-25,2023-08-25,0,0,1,0
47211,160301,full,2023-08-25,2023-08-25,0,0,1,0
47212,160305,full,2023-08-25,2023-08-25,0,0,1,0
47213,160306,full,2023-08-25,2023-08-25,0,0,1,0
47214,160327,full,2023-08-25,2023-10-30,0,0,1,0
47215,160334,full,2023-08-25,2023-08-25,0,0,1,0
47216,160335,full,2023-08-25,2023-08-28,0,0,1,0
47217,160337,full,2023-08-25,2023-08-25,0,0,0,0
47218,160341,full,2023-08-25,2023-08-25,0,0,1,0
47219,160348,full,2023-11-07,2023-11-07,0,0,0,0
47220,160350,full,2023-08-25,2023-08-25,0,0,1,0
47221,160351,full,2023-08-25,2023-08-29,0,0,1,0
47222,160359,full,2023-08-25,2023-08-25,0,0,1,0
47223,160363,full,2023-08-29,2023-09-11,0,0,1,0
47224,160364,full,2023-08-25,2023-09-25,0,0,1,0
47225,160365,full,2023-08-25,2023-08-25,0,0,1,0
47226,160375,full,2023-08-25,2023-08-25,0,0,1,0
47227,160391,full,2023-08-25,2023-08-25,0,0,1,0
47228,160393,full,2023-08-25,2023-08-25,0,0,1,0
47229,160408,full,2023-08-25,2023-08-25,0,0,1,0
47230,160418,full,2023-08-25,2023-08-28,0,0,1,0
47231,160426,full,2023-08-25,2023-08-25,0,0,1,0
47232,160429,full,2023-08-27,2023-08-27,0,0,1,0
47233,160430,full,2023-08-25,2023-10-10,0,0,2,0
47234,160437,full,2023-08-25,2023-08-25,0,0,1,0
47235,160439,full,2023-08-25,2023-08-25,0,0,0,0
47236,160442,full,2023-08-25,2023-08-25,0,0,1,0
47237,160447,full,2023-08-25,2023-08-25,0,0,1,0
47238,160449,full,2023-08-25,2023-08-25,0,0,0,0
47239,160459,full,2023-08-25,2023-08-25,0,0,1,0
47240,160465,full,2023-08-25,2023-09-12,0,0,4,0
47241,160466,full,2023-08-25,2023-08-25,0,0,1,0
47242,160467,full,2023-08-25,2023-08-25,0,0,1,0
47243,160468,full,2023-08-25,2023-08-25,0,0,1,0
47244,160469,full,2023-08-25,2023-08-25,0,0,1,0
47245,160478,full,2023-08-25,2024-01-06,0,0,0,1
47246,160480,full,2023-08-25,2023-08-25,0,0,0,0
47247,160492,full,2023-08-25,2023-08-25,0,0,1,0
47248,160493,full,2023-10-29,2023-10-29,0,0,0,0
47249,160500,full,2023-08-25,2023-08-25,0,0,1,0
47250,160512,full,2023-08-25,2023-08-25,0,0,0,0
47251,160515,full,2023-08-25,2023-08-25,0,0,1,0
47252,160519,full,2023-08-25,2023-08-25,0,0,1,0
47253,160527,full,2023-08-25,2023-12-26,0,0,4,0
47254,160529,full,2023-08-25,2023-09-11,0,0,1,0
47255,160535,full,2023-08-25,2023-12-28,0,0,2,0
47256,160543,full,2023-08-25,2023-08-25,0,0,0,0
47257,160544,full,2023-08-25,2023-08-25,0,0,1,0
47258,160547,full,2023-08-25,2023-08-25,0,0,0,0
47259,160557,full,2023-08-25,2023-10-05,0,0,0,0
47260,160558,full,2023-08-25,2023-08-25,0,0,1,0
47261,160560,full,2023-08-25,2023-10-19,0,0,1,0
47262,160568,full,2023-08-25,2023-08-25,0,0,1,0
47263,160574,full,2023-08-25,2023-09-11,0,0,4,0
47264,160575,full,2023-08-25,2023-08-25,0,0,1,0
47265,160577,full,2023-08-25,2023-09-15,0,0,9,0
47266,160583,full,2023-08-25,2023-08-25,0,0,0,0
47267,160585,full,2023-08-25,2023-09-24,0,0,4,0
47268,160604,full,2023-08-25,2023-11-28,0,0,0,0
47269,160616,full,2023-08-25,2023-08-25,0,0,1,0
47270,160621,full,2023-08-28,2023-08-28,0,0,0,0
47271,160622,full,2023-08-30,2023-08-30,0,0,0,0
47272,160623,full,2023-08-25,2023-08-25,0,0,1,0
47273,160640,full,2023-08-25,2023-08-25,0,0,1,0
47274,160641,full,2023-08-25,2023-08-25,0,0,1,0
47275,160644,full,2023-08-25,2023-08-25,0,0,0,0
47276,160648,full,2023-08-25,2023-08-25,0,0,0,0
47277,160658,full,2023-08-25,2023-11-24,0,0,3,0
47278,160661,full,2023-08-25,2023-08-25,0,0,1,0
47279,160670,full,2023-08-25,2023-08-25,0,0,1,0
47280,160671,full,2023-08-25,2023-08-25,0,0,1,0
47281,160675,full,2023-08-25,2023-11-30,0,0,0,0
47282,160677,full,2023-08-25,2024-01-02,0,0,2,1
47283,160690,full,2023-08-25,2023-08-25,0,0,1,0
47284,160697,full,2023-08-25,2023-08-25,0,0,1,0
47285,160702,full,2023-08-25,2023-08-25,0,0,1,0
47286,160703,full,2023-08-25,2023-08-25,0,0,1,0
47287,160704,full,2023-08-25,2023-08-25,0,0,0,0
47288,160707,full,2023-08-25,2023-09-19,0,0,3,0
47289,160709,full,2023-08-25,2023-09-14,0,0,1,0
47290,160714,full,2023-08-25,2023-08-25,0,0,1,0
47291,160720,full,2023-08-25,2023-09-04,0,0,1,0
47292,160721,full,2023-08-25,2023-11-03,0,0,1,0
47293,160731,full,2023-08-25,2023-08-25,0,0,0,0
47294,160734,full,2023-08-25,2023-08-25,0,0,1,0
47295,160737,full,2023-08-25,2023-09-25,0,0,5,0
47296,160741,full,2023-08-25,2023-08-25,0,0,1,0
47297,160742,full,2023-11-17,2023-11-17,0,0,0,0
47298,160749,full,2023-08-25,2023-08-25,0,0,0,0
47299,160752,full,2023-08-25,2023-08-25,0,0,1,0
47300,160763,full,2023-08-25,2023-08-25,0,0,1,0
47301,160767,full,2023-08-25,2023-08-25,0,0,1,0
47302,160772,full,2023-08-25,2023-08-25,0,0,1,0
47303,160773,full,2023-08-25,2023-08-25,0,0,1,0
47304,160775,full,2023-08-25,2023-08-25,0,0,1,0
47305,160776,full,2023-08-25,2023-08-26,0,0,1,0
47306,160779,full,2023-08-25,2023-08-25,0,0,1,0
47307,160780,full,2023-08-25,2023-09-10,0,0,1,0
47308,160782,full,2023-08-25,2023-08-25,0,0,1,0
47309,160783,full,2023-08-25,2023-08-25,0,0,1,0
47310,160788,full,2023-08-25,2023-08-25,0,0,1,0
47311,160803,full,2023-08-25,2023-11-14,0,0,0,0
47312,160805,full,2023-08-25,2023-08-25,0,0,1,0
47313,160806,full,2023-08-25,2023-08-25,0,0,1,0
47314,160809,full,2023-08-25,2023-08-25,0,0,0,0
47315,160813,full,2023-08-25,2023-08-25,0,0,1,0
47316,160828,full,2023-08-25,2023-09-14,0,0,3,0
47317,160831,full,2023-08-25,2023-08-25,0,0,0,0
47318,160837,full,2023-11-23,2023-12-26,0,0,4,0
47319,160838,full,2023-08-25,2023-12-09,0,0,4,0
47320,160840,full,2023-08-25,2023-08-25,0,0,1,0
47321,160841,full,2023-08-25,2023-08-25,0,0,1,0
47322,160844,full,2023-08-25,2023-08-25,0,0,0,0
47323,160845,full,2023-08-25,2023-08-28,0,0,2,0
47324,160855,full,2023-08-25,2023-08-26,0,0,1,0
47325,160856,full,2023-08-25,2023-08-25,0,0,1,0
47326,160860,full,2023-08-25,2023-08-25,0,0,1,0
47327,160873,full,2023-08-25,2023-08-27,0,0,1,0
47328,160874,full,2023-08-25,2023-08-27,0,0,1,0
47329,160881,full,2023-08-25,2023-08-28,0,0,2,0
47330,160883,full,2023-08-25,2023-08-25,0,0,1,0
47331,160893,full,2023-09-03,2023-09-03,0,0,0,0
47332,160895,full,2023-08-25,2023-08-25,0,0,1,0
47333,160896,full,2023-08-29,2023-08-29,0,0,0,0
47334,160897,full,2023-08-25,2023-08-25,0,0,1,0
47335,160900,full,2023-08-25,2023-08-25,0,0,0,0
47336,160901,full,2023-08-25,2023-09-14,0,0,3,0
47337,160908,full,2023-08-25,2023-08-26,0,0,1,0
47338,160909,full,2023-08-25,2023-08-25,0,0,1,0
47339,160920,full,2023-08-25,2023-08-25,0,0,1,0
47340,160921,full,2023-08-25,2023-09-14,0,0,2,0
47341,160925,full,2023-08-25,2023-08-25,0,0,1,0
47342,160929,full,2023-08-25,2023-09-08,0,0,1,0
47343,160931,full,2023-08-25,2023-11-27,0,0,4,0
47344,160933,full,2023-08-25,2023-08-25,0,0,1,0
47345,160936,full,2023-08-25,2023-08-28,0,0,1,0
47346,160938,full,2023-08-25,2023-09-11,0,0,3,0
47347,160946,full,2023-08-25,2023-08-25,0,0,1,0
47348,160948,full,2023-08-25,2023-08-25,0,0,1,0
47349,160952,full,2023-08-25,2023-08-25,0,0,1,0
47350,160962,full,2023-08-25,2023-08-25,0,0,1,0
47351,160964,full,2023-08-25,2023-08-25,0,0,0,0
47352,160965,full,2023-08-25,2023-08-25,0,0,0,0
47353,160968,full,2023-08-25,2023-08-25,0,0,1,0
47354,160969,full,2023-08-25,2023-08-25,0,0,0,0
47355,160986,full,2023-10-24,2023-10-24,0,0,0,0
47356,160988,full,2023-08-25,2023-08-25,0,0,1,0
47357,160997,full,2023-08-25,2023-08-25,0,0,0,0
47358,161000,full,2023-08-25,2023-08-26,0,0,1,0
47359,161005,full,2023-08-25,2023-09-04,0,0,2,0
47360,161011,full,2023-08-25,2023-08-25,0,0,1,0
47361,161025,full,2023-08-25,2023-08-25,0,0,1,0
47362,161026,full,2023-08-25,2023-08-25,0,0,0,0
47363,161029,full,2023-08-25,2023-08-25,0,0,1,0
47364,161034,full,2023-08-25,2023-09-06,0,0,1,0
47365,161035,full,2023-08-25,2023-08-25,0,0,1,0
47366,161054,full,2023-08-25,2023-08-25,0,0,1,0
47367,161063,full,2023-08-25,2023-09-07,0,0,0,0
47368,161068,full,2023-08-25,2023-08-25,0,0,1,0
47369,161075,full,2023-08-25,2023-08-25,0,0,1,0
47370,161076,full,2023-08-25,2023-08-25,0,0,1,0
47371,161091,full,2023-08-25,2023-08-25,0,0,0,0
47372,161095,full,2023-09-11,2024-01-12,0,0,2,2
47373,161100,full,2023-08-25,2023-08-25,0,0,1,0
47374,161106,full,2023-08-25,2023-08-28,0,0,1,0
47375,161108,full,2023-08-25,2023-08-25,0,0,1,0
47376,161116,full,2023-08-25,2023-08-28,0,0,1,0
47377,161117,full,2023-08-27,2023-08-27,0,0,1,0
47378,161121,full,2023-08-25,2023-08-26,0,0,0,0
47379,161125,full,2023-08-26,2023-08-26,0,0,1,0
47380,161126,full,2023-08-25,2023-08-25,0,0,0,0
47381,161127,full,2023-08-25,2023-08-25,0,0,1,0
47382,161131,full,2023-08-25,2023-08-29,0,0,2,0
47383,161132,full,2023-08-25,2023-10-10,0,0,2,0
47384,161133,full,2023-08-25,2023-09-18,0,0,6,0
47385,161136,full,2023-08-25,2023-08-25,0,0,1,0
47386,161148,full,2023-08-25,2023-08-25,0,0,1,0
47387,161153,full,2023-08-31,2023-11-23,0,0,4,0
47388,161154,full,2023-08-25,2024-01-12,0,0,85,4
47389,161162,full,2023-08-25,2023-08-25,0,0,1,0
47390,161165,full,2023-08-25,2023-08-25,0,0,0,0
47391,161167,full,2023-08-25,2023-08-25,0,0,1,0
47392,161172,full,2023-08-25,2023-08-25,0,0,0,0
47393,161174,full,2023-08-25,2023-08-25,0,0,1,0
47394,161182,full,2023-08-25,2023-08-25,0,0,1,0
47395,161184,full,2023-08-25,2023-08-25,0,0,1,0
47396,161189,full,2023-08-25,2023-08-25,0,0,1,0
47397,161192,full,2023-08-25,2023-08-25,0,0,1,0
47398,161198,full,2023-08-25,2023-08-25,0,0,0,0
47399,161203,full,2023-08-25,2023-08-25,0,0,0,0
47400,161207,full,2023-08-25,2023-08-25,0,0,0,0
47401,161209,full,2023-08-25,2023-08-25,0,0,1,0
47402,161210,full,2023-08-25,2023-08-25,0,0,0,0
47403,161211,full,2023-08-25,2023-08-25,0,0,0,0
47404,161217,full,2023-08-25,2023-10-20,0,0,4,0
47405,161218,full,2023-08-25,2023-08-25,0,0,1,0
47406,161219,full,2023-08-25,2023-08-25,0,0,1,0
47407,161226,full,2023-08-25,2023-08-25,0,0,1,0
47408,161232,full,2023-08-25,2023-09-01,0,0,2,0
47409,161238,full,2023-08-25,2023-08-25,0,0,0,0
47410,161240,full,2023-08-25,2023-09-06,0,0,1,0
47411,161242,full,2023-08-25,2023-08-28,0,0,1,0
47412,161255,full,2023-08-25,2023-08-25,0,0,1,0
47413,161256,full,2023-08-25,2023-10-20,0,0,2,0
47414,161263,full,2023-08-25,2023-08-25,0,0,0,0
47415,161268,full,2023-08-25,2023-08-29,0,0,3,0
47416,161273,full,2023-08-25,2023-09-23,0,0,0,0
47417,161278,full,2023-08-25,2023-08-25,0,0,1,0
47418,161280,full,2023-08-25,2023-10-16,0,0,2,0
47419,161281,full,2023-08-25,2023-08-25,0,0,1,0
47420,161283,full,2023-08-25,2023-08-25,0,0,1,0
47421,161286,full,2023-08-25,2023-08-25,0,0,1,0
47422,161288,full,2023-08-25,2023-08-26,0,0,1,0
47423,161290,full,2023-08-25,2023-08-26,0,0,1,0
47424,161292,full,2023-08-25,2023-08-25,0,0,0,0
47425,161295,full,2023-08-25,2023-08-25,0,0,0,0
47426,161297,full,2023-08-25,2023-10-24,0,0,0,0
47427,161311,full,2023-08-25,2023-11-23,0,0,0,0
47428,161316,full,2023-08-25,2023-08-25,0,0,1,0
47429,161318,full,2023-08-25,2023-12-28,0,0,5,0
47430,161323,full,2023-08-25,2023-08-25,0,0,1,0
47431,161325,full,2023-08-25,2023-08-26,0,0,1,0
47432,161329,full,2023-12-02,2023-12-15,0,0,2,0
47433,161331,full,2023-08-25,2023-08-25,0,0,0,0
47434,161335,full,2023-08-25,2023-08-25,0,0,1,0
47435,161338,full,2023-08-25,2023-08-25,0,0,1,0
47436,161339,full,2023-08-25,2023-08-25,0,0,1,0
47437,161343,full,2023-08-30,2023-11-24,0,0,5,0
47438,161346,full,2023-08-25,2023-08-25,0,0,1,0
47439,161349,full,2023-08-25,2023-08-25,0,0,0,0
47440,161353,full,2023-08-25,2023-08-25,0,0,1,0
47441,161363,full,2023-08-25,2023-08-25,0,0,1,0
47442,161367,full,2023-08-25,2023-08-25,0,0,1,0
47443,161369,full,2023-08-25,2023-08-25,0,0,1,0
47444,161374,full,2023-08-25,2023-08-25,0,0,1,0
47445,161376,full,2023-08-25,2023-08-25,0,0,1,0
47446,161380,full,2023-08-25,2023-08-25,0,0,0,0
47447,161384,full,2023-08-27,2023-08-27,0,0,0,0
47448,161391,full,2023-08-25,2023-08-25,0,0,1,0
47449,161395,full,2023-10-24,2023-10-24,0,0,0,0
47450,161397,full,2023-08-25,2023-08-25,0,0,0,0
47451,161400,full,2023-08-30,2023-11-27,0,0,2,0
47452,161429,full,2023-08-25,2023-08-25,0,0,1,0
47453,161430,full,2023-08-26,2023-08-26,0,0,0,0
