,user_id,role,registration_date,last_activity_date,y2021,y2022,y2023,y2024
52928,103511,full,2022-12-27,2022-12-28,0,1,0,0
52929,3976,full,2021-12-21,2023-09-14,2,110,81,0
52930,8781,full,2022-01-24,2023-04-01,0,227,37,0
52931,50165,full,2022-08-16,2023-04-01,0,79,120,0
52932,92159,full,2022-11-26,2023-04-01,0,23,93,0
52933,15006,full,2022-03-16,2023-07-14,0,62,7,0
52934,4301,full,2021-12-21,2023-08-23,18,171,13,0
52935,29077,full,2022-05-24,2023-03-29,0,187,65,0
52936,8887,full,2022-01-24,2023-03-30,0,264,62,0
52937,69534,full,2022-10-01,2023-04-07,0,14,2,0
52938,56885,full,2022-09-02,2023-09-08,0,48,24,0
52939,4359,full,2021-12-21,2023-08-21,2,60,58,0
52940,4081,full,2021-12-21,2023-04-01,2,122,8,0
52941,6514,full,2021-12-22,2023-03-30,0,48,73,0
52942,28462,full,2022-05-24,2023-08-08,0,111,120,0
52943,26291,full,2022-05-22,2023-08-21,0,203,93,0
52944,1127,full,2021-12-06,2023-08-03,0,419,125,0
52945,7435,full,2022-01-16,2023-08-28,0,309,218,0
52946,30422,full,2022-05-27,2023-03-30,0,127,37,0
52947,10041,full,2022-02-02,2023-07-26,0,59,8,0
52948,24185,full,2022-04-21,2023-04-01,0,83,1,0
52949,24819,full,2022-04-30,2023-06-25,0,193,109,0
52950,1149,full,2021-12-06,2023-03-31,0,12,13,0
52951,24384,full,2022-04-24,2023-08-29,0,99,81,0
52952,22618,full,2022-04-12,2023-04-01,0,69,21,0
52953,44523,full,2022-07-31,2023-04-01,0,122,100,0
52954,22809,full,2022-04-13,2023-04-01,0,109,43,0
52955,90901,full,2022-11-20,2023-04-01,0,22,28,0
52956,2214,full,2021-12-07,2023-08-15,44,408,113,0
52957,10688,full,2022-02-05,2023-09-19,0,127,92,0
52958,23685,full,2022-04-18,2023-10-31,0,124,12,0
52959,103288,full,2022-12-25,2022-12-28,0,2,0,0
52960,94831,full,2022-12-12,2022-12-28,0,0,0,0
52961,27340,full,2022-05-23,2023-08-09,0,0,0,0
52962,222511,full,2023-12-30,2023-12-30,0,0,1,0
52963,145843,full,2023-08-24,2024-01-03,0,0,3,1
52964,104175,full,2023-04-25,2023-12-31,0,0,1,0
52965,231117,full,2023-12-31,2023-12-31,0,0,1,0
52966,231126,full,2023-12-31,2023-12-31,0,0,1,0
52967,7379,full,2022-01-15,2024-01-04,0,5,11,1
52968,105804,full,2023-01-26,2024-01-01,0,0,53,1
52969,32898,full,2022-12-16,2023-12-31,0,0,2,0
52970,42192,full,2022-07-29,2022-07-29,0,0,0,0
52971,228849,full,2023-12-26,2024-03-14,0,0,0,1
52972,153879,full,2023-08-24,2024-03-19,0,0,1,1
52973,188935,full,2023-10-30,2024-03-30,0,0,0,1
52974,91761,full,2022-11-24,2024-05-13,0,0,0,1
52975,12072,full,2022-11-16,2024-05-30,0,0,0,1
52976,188901,full,2023-10-17,2024-06-14,0,0,0,1
52977,182899,full,2023-09-13,2024-09-08,0,0,0,1
52978,127100,full,2023-03-28,2024-09-27,0,0,0,1
52979,6381,full,2022-11-28,2022-11-28,0,0,0,0
52980,90359,full,2022-11-18,2022-12-29,0,1,0,0
52981,36615,full,2022-07-24,2023-01-06,0,11,1,0
52982,46968,full,2022-08-10,2023-05-08,0,56,47,0
52983,39375,full,2022-07-27,2023-10-02,0,56,35,0
52984,53352,full,2022-08-30,2023-08-29,0,58,14,0
52985,1561,full,2022-03-30,2023-08-23,0,172,122,0
52986,51781,full,2022-08-18,2023-04-01,0,55,5,0
52987,67412,full,2022-09-20,2023-04-01,0,81,77,0
52988,6858,full,2022-02-17,2023-08-15,0,259,79,0
52989,5804,full,2022-03-16,2023-10-24,0,24,22,0
52990,36048,full,2022-07-20,2023-04-01,0,34,2,0
52991,9673,full,2022-02-04,2023-01-20,0,78,3,0
52992,18163,full,2022-07-19,2023-06-26,0,144,106,0
52993,3393,full,2021-12-21,2023-08-29,43,255,58,0
52994,15057,full,2022-03-21,2023-08-07,0,152,65,0
52995,16147,full,2022-08-23,2023-08-21,0,59,22,0
52996,59897,full,2022-09-05,2023-10-19,0,82,9,0
52997,23951,full,2022-04-23,2023-04-01,0,100,30,0
52998,2732,full,2021-12-21,2023-09-18,1,135,44,0
52999,72331,full,2022-11-24,2023-03-30,0,5,29,0
53000,75715,full,2022-10-25,2023-01-20,0,22,1,0
53001,12806,full,2022-02-16,2023-10-02,0,218,91,0
53002,16686,full,2022-03-17,2023-03-30,0,102,46,0
53003,33600,full,2022-09-12,2023-04-01,0,104,72,0
53004,25860,full,2022-05-21,2023-04-01,0,172,18,0
53005,3829,full,2021-12-21,2023-04-01,59,188,36,0
53006,97863,full,2022-12-16,2023-04-01,0,20,97,0
53007,2071,full,2022-03-19,2023-03-23,0,113,34,0
53008,47432,full,2022-08-12,2023-10-17,0,160,145,0
53009,3820,full,2022-07-29,2023-04-01,0,55,46,0
53010,94505,full,2022-12-15,2023-03-28,0,9,44,0
53011,53148,full,2022-08-20,2023-10-17,0,45,52,0
53012,2519,full,2021-12-08,2023-11-23,13,79,10,0
53013,70522,full,2022-10-09,2023-04-01,0,21,39,0
53014,23004,full,2022-08-30,2023-03-30,0,60,59,0
53015,1661,full,2021-12-06,2023-11-08,3,226,115,0
53016,55498,full,2022-08-28,2023-03-30,0,64,17,0
53017,39516,full,2022-07-29,2023-10-11,0,145,101,0
53018,347,full,2021-12-22,2023-10-19,31,344,105,0
53019,70810,full,2022-10-08,2023-04-01,0,70,76,0
53020,36978,full,2022-07-20,2023-08-07,0,196,117,0
53021,52673,full,2022-08-18,2023-08-29,0,114,42,0
53022,72914,full,2022-10-19,2023-03-31,0,60,77,0
53023,1245,full,2021-12-06,2023-04-03,2,59,75,0
53024,11985,full,2022-03-15,2023-07-05,0,115,26,0
53025,8091,full,2022-12-28,2022-12-28,0,0,0,0
53026,7369,full,2022-05-13,2023-05-02,0,1,3,0
53027,51312,full,2022-10-19,2022-12-28,0,0,0,0
53028,75639,full,2022-10-25,2023-04-24,0,40,21,0
53029,10772,full,2022-02-05,2023-04-01,0,305,199,0
53030,68981,full,2022-09-28,2023-04-01,0,41,17,0
53031,1446,full,2021-12-06,2023-05-24,1,118,77,0
53032,50798,full,2022-08-16,2023-08-23,0,45,121,0
53033,68592,full,2022-09-26,2023-03-29,0,26,22,0
53034,3108,full,2021-12-09,2023-09-12,0,79,129,0
53035,20396,full,2022-03-26,2023-08-21,0,31,16,0
53036,4378,full,2021-12-21,2023-03-30,1,206,53,0
53037,11445,full,2022-02-07,2023-11-09,0,96,21,0
53038,13829,full,2022-03-04,2023-09-22,0,490,88,0
53039,3744,full,2021-12-21,2023-08-23,0,150,152,0
53040,31493,full,2022-06-07,2023-08-15,0,116,12,0
53041,76994,full,2022-11-01,2023-08-29,0,34,132,0
53042,13682,full,2022-03-01,2023-09-04,0,282,57,0
53043,13679,full,2022-03-01,2023-09-04,0,175,45,0
53044,7203,full,2021-12-31,2023-08-21,1,194,100,0
53045,9705,full,2022-02-01,2023-04-01,0,110,18,0
53046,39908,full,2022-07-29,2023-04-01,0,140,10,0
53047,74550,full,2022-10-21,2023-08-13,0,45,70,0
53048,101492,full,2022-12-21,2023-10-10,0,3,51,0
53049,3126,full,2021-12-09,2023-03-30,9,112,99,0
53050,7428,full,2022-01-18,2023-03-31,0,280,213,0
53051,10774,full,2022-02-05,2023-08-28,0,319,228,0
53052,21935,full,2022-04-14,2023-03-31,0,59,52,0
53053,18254,full,2022-07-31,2023-03-31,0,193,123,0
53054,10478,full,2022-02-17,2023-03-30,0,48,20,0
53055,306,full,2021-12-06,2023-10-19,67,406,143,0
53056,4644,full,2021-12-22,2023-04-01,6,39,14,0
53057,38152,full,2022-07-22,2023-04-01,0,149,93,0
53058,15439,full,2022-03-16,2023-03-30,0,34,45,0
53059,14845,full,2022-03-16,2023-09-12,0,94,31,0
53060,11612,full,2022-02-08,2023-08-15,0,167,133,0
53061,3058,full,2021-12-09,2023-08-15,1,101,23,0
53062,14047,full,2022-03-08,2023-08-28,0,94,14,0
53063,4035,full,2021-12-21,2023-09-04,0,32,35,0
53064,35650,full,2022-07-19,2023-08-04,0,48,11,0
53065,6708,full,2022-01-27,2023-08-21,0,59,24,0
53066,12490,full,2022-02-15,2023-08-30,0,23,18,0
53067,2771,full,2021-12-08,2023-04-18,1,191,102,0
53068,31360,full,2022-06-05,2023-11-04,0,31,57,0
53069,1003,full,2021-12-06,2023-09-12,0,10,17,0
53070,103777,full,2022-12-29,2022-12-29,0,0,0,0
53071,7189,full,2021-12-30,2023-10-31,3,233,69,0
53072,687,full,2021-12-06,2023-03-30,0,3,28,0
53073,23700,full,2022-04-18,2023-10-10,0,134,78,0
53074,14164,full,2022-03-10,2023-08-21,0,7,109,0
53075,24278,full,2022-04-22,2023-09-04,0,73,42,0
53076,37303,full,2022-07-20,2023-04-01,0,100,28,0
53077,70023,full,2022-10-03,2023-02-25,0,0,2,0
53078,96811,full,2022-12-15,2023-11-13,0,9,17,0
53079,62964,full,2022-09-10,2023-09-11,0,1,3,0
53080,2266,full,2021-12-07,2023-11-15,15,259,81,0
53081,26454,full,2022-06-03,2023-11-12,0,99,27,0
53082,60213,full,2022-09-06,2023-10-10,0,24,27,0
53083,17446,full,2022-04-18,2023-11-01,0,139,68,0
53084,59568,full,2022-09-04,2023-04-06,0,28,16,0
53085,7476,full,2022-05-08,2023-03-28,0,116,38,0
53086,23524,full,2022-11-10,2023-08-31,0,5,32,0
53087,17200,full,2022-03-18,2023-04-01,0,169,47,0
53088,15634,full,2022-03-19,2023-03-30,0,87,61,0
53089,7465,full,2022-02-17,2023-10-17,0,34,6,0
53090,17359,full,2022-03-17,2023-09-13,0,100,77,0
53091,1168,full,2021-12-06,2023-11-07,0,43,9,0
53092,98291,full,2022-12-18,2023-09-29,0,1,13,0
53093,57033,full,2022-09-02,2023-01-05,0,27,2,0
53094,17524,full,2022-03-17,2023-08-14,0,162,11,0
53095,104176,full,2023-01-04,2023-01-04,0,0,0,0
53096,6314,full,2021-12-22,2023-07-30,0,7,5,0
53097,16300,full,2022-03-16,2023-08-03,0,123,77,0
53098,27844,full,2022-05-23,2023-08-23,0,28,8,0
53099,2808,full,2021-12-08,2023-04-01,0,168,7,0
53100,39607,full,2022-07-28,2023-08-24,0,50,8,0
53101,1354,full,2021-12-06,2023-05-06,1,59,74,0
53102,4528,full,2021-12-21,2023-08-29,1,39,12,0
53103,89603,full,2022-11-15,2023-02-08,0,3,11,0
53104,104308,full,2023-01-06,2023-01-06,0,0,1,0
53105,104315,full,2023-01-06,2023-01-06,0,0,1,0
53106,69194,full,2022-10-13,2023-02-10,0,33,13,0
53107,37956,full,2022-10-31,2023-11-25,0,17,95,0
53108,37392,full,2022-07-21,2023-10-31,0,99,41,0
53109,10064,full,2022-02-02,2023-08-01,0,57,54,0
53110,8348,full,2022-12-24,2023-05-16,0,1,25,0
53111,13875,full,2022-03-04,2023-11-02,0,251,89,0
53112,73129,full,2022-10-26,2023-04-01,0,8,4,0
53113,98548,full,2022-12-22,2023-05-02,0,5,47,0
53114,24496,full,2022-04-26,2023-04-02,0,37,8,0
53115,6963,full,2021-12-26,2023-01-14,26,25,4,0
53116,90262,full,2022-11-18,2023-04-01,0,4,6,0
53117,104309,full,2023-01-06,2023-11-13,0,0,8,0
53118,104312,full,2023-01-06,2023-01-06,0,0,1,0
53119,19364,full,2022-03-19,2023-04-01,0,2,2,0
53120,11847,full,2022-02-09,2023-04-07,0,26,1,0
53121,22529,full,2022-04-12,2023-05-19,0,47,11,0
53122,104474,full,2023-01-08,2023-04-01,0,0,11,0
53123,17563,full,2022-03-17,2023-03-15,0,47,10,0
53124,29714,full,2022-05-25,2023-11-09,0,59,119,0
53125,24076,full,2022-04-20,2023-11-17,0,81,104,0
53126,28413,full,2022-05-24,2023-10-23,0,89,77,0
53127,70488,full,2022-10-05,2023-08-25,0,21,27,0
53128,2391,full,2021-12-07,2023-09-13,0,23,30,0
53129,39378,full,2022-07-26,2023-11-20,0,48,100,0
53130,107955,full,2023-02-02,2023-02-02,0,0,1,0
53131,83460,full,2022-11-03,2023-10-20,0,8,14,0
53132,96883,full,2022-12-15,2023-01-06,0,3,2,0
53133,73664,full,2022-10-19,2023-08-15,0,10,7,0
53134,819,full,2021-12-06,2023-09-01,7,121,26,0
53135,55497,full,2022-10-30,2023-08-03,0,36,109,0
53136,17924,full,2023-01-06,2023-01-06,0,0,1,0
53137,75857,full,2022-10-29,2023-04-01,0,1,19,0
53138,85601,full,2022-11-06,2023-08-20,0,13,29,0
53139,25701,full,2023-01-20,2023-04-01,0,0,17,0
53140,77063,full,2022-11-01,2023-04-01,0,0,52,0
53141,88535,full,2022-11-11,2023-05-06,0,2,5,0
53142,15655,full,2022-11-01,2023-10-24,0,1,5,0
53143,27360,full,2022-05-23,2023-08-26,0,48,81,0
53144,103066,full,2022-12-24,2023-03-30,0,1,89,0
53145,97762,full,2022-12-16,2023-11-05,0,0,9,0
53146,33014,full,2022-06-25,2023-11-07,0,61,32,0
53147,131071,full,2023-04-15,2023-04-15,0,0,1,0
53148,125065,full,2023-03-20,2023-04-15,0,0,1,0
53149,131091,full,2023-04-15,2023-04-15,0,0,1,0
53150,126970,full,2023-03-27,2023-08-14,0,0,20,0
53151,128292,full,2023-03-31,2023-04-15,0,0,1,0
53152,128331,full,2023-03-31,2023-04-15,0,0,0,0
53153,130849,full,2023-04-13,2023-11-10,0,0,7,0
53154,131352,full,2023-04-16,2023-04-16,0,0,1,0
53155,21489,full,2022-04-06,2023-05-15,0,0,1,0
53156,12764,full,2022-02-16,2023-08-24,0,68,11,0
53157,13219,full,2022-02-21,2023-08-15,0,6,17,0
53158,134906,full,2023-05-12,2023-05-18,0,0,3,0
53159,53348,full,2022-08-21,2023-11-21,0,0,4,0
53160,37121,full,2022-07-20,2023-09-01,0,3,3,0
53161,135073,full,2023-05-14,2023-05-15,0,0,1,0
53162,3106,full,2021-12-09,2023-05-15,1,1,0,0
53163,5066,full,2021-12-21,2023-10-03,0,1,1,0
53164,75476,full,2022-10-24,2023-05-15,0,0,0,0
53165,134582,full,2023-05-09,2023-11-07,0,0,2,0
53166,72576,full,2022-10-17,2023-07-27,0,1,17,0
53167,68877,full,2022-09-27,2023-05-19,0,1,0,0
53168,39646,full,2022-07-28,2023-11-20,0,52,10,0
53169,108000,full,2023-02-02,2023-07-05,0,0,2,0
53170,105631,full,2023-03-14,2023-09-12,0,0,12,0
53171,22319,full,2022-04-11,2023-04-16,0,2,1,0
53172,10287,full,2022-02-03,2023-11-20,0,122,5,0
53173,5665,full,2021-12-21,2023-07-31,1,37,14,0
53174,130553,full,2023-04-10,2023-04-17,0,0,1,0
53175,17698,full,2022-03-30,2023-09-09,0,18,2,0
53176,127272,full,2023-04-09,2023-04-12,0,0,1,0
53177,128542,full,2023-03-31,2023-05-12,0,0,6,0
53178,130956,full,2023-04-14,2023-04-14,0,0,0,0
53179,4420,full,2022-11-05,2023-08-28,0,1,1,0
53180,131282,full,2023-04-16,2023-04-16,0,0,0,0
53181,131299,full,2023-04-16,2023-04-16,0,0,1,0
53182,134706,full,2023-05-10,2023-05-15,0,0,1,0
53183,6869,full,2021-12-30,2023-08-15,0,26,29,0
53184,134734,full,2023-05-12,2023-05-19,0,0,2,0
53185,134910,full,2023-05-12,2023-05-19,0,0,1,0
53186,134923,full,2023-05-13,2023-05-19,0,0,2,0
53187,75094,full,2023-02-10,2023-08-16,0,0,5,0
53188,132472,full,2023-04-21,2023-05-15,0,0,2,0
53189,3019,full,2021-12-09,2023-06-06,1,0,3,0
53190,132854,full,2023-04-23,2023-09-24,0,0,5,0
53191,135341,full,2023-05-17,2023-10-29,0,0,0,0
53192,135647,full,2023-05-21,2023-05-21,0,0,0,0
53193,135673,full,2023-05-21,2023-05-21,0,0,1,0
53194,133630,full,2023-04-29,2023-09-02,0,0,9,0
53195,2436,full,2021-12-07,2023-11-27,1,22,43,0
53196,136816,full,2023-06-02,2023-08-10,0,0,1,0
53197,130134,full,2023-04-06,2023-07-12,0,0,5,0
53198,69955,full,2022-10-03,2023-09-12,0,2,8,0
53199,129742,full,2023-04-04,2023-07-24,0,0,6,0
53200,136907,full,2023-06-04,2023-07-26,0,0,7,0
53201,140305,full,2023-07-11,2023-07-12,0,0,1,0
53202,123109,full,2023-03-13,2023-08-25,0,0,0,0
53203,62245,full,2022-09-10,2023-08-23,0,0,4,0
53204,140423,full,2023-07-12,2023-07-13,0,0,3,0
53205,52886,full,2022-08-19,2023-10-15,0,1,1,0
53206,25869,full,2022-05-16,2023-10-15,0,27,15,0
53207,188584,full,2023-10-15,2023-10-15,0,0,0,0
53208,63521,full,2022-09-11,2023-10-25,0,1,1,0
53209,25193,full,2022-05-05,2023-10-15,0,2,0,0
53210,188101,full,2023-10-10,2023-10-15,0,0,1,0
53211,135697,full,2023-05-21,2023-05-21,0,0,1,0
53212,135523,full,2023-05-21,2023-05-21,0,0,1,0
53213,7483,full,2023-06-28,2023-07-12,0,0,1,0
53214,69925,full,2023-06-29,2023-07-12,0,0,1,0
53215,136197,full,2023-06-28,2023-11-11,0,0,2,0
53216,42952,full,2022-07-29,2023-08-21,0,9,24,0
53217,133520,full,2023-07-10,2023-10-10,0,0,4,0
53218,139151,full,2023-07-10,2023-07-10,0,0,0,0
53219,72064,full,2022-10-14,2023-09-09,0,2,0,0
53220,139654,full,2023-07-04,2023-07-18,0,0,6,0
53221,19167,full,2022-08-25,2023-10-15,0,4,2,0
53222,69941,full,2022-10-11,2023-10-14,0,0,0,0
53223,188581,full,2023-10-15,2023-10-15,0,0,1,0
53224,188643,full,2023-10-15,2023-10-28,0,0,3,0
53225,54933,full,2022-08-26,2022-08-26,0,1,0,0
53226,54950,full,2022-08-26,2022-08-26,0,1,0,0
53227,55002,full,2022-08-26,2022-08-26,0,1,0,0
53228,52580,full,2022-08-18,2022-08-31,0,6,0,0
53229,55005,full,2022-08-26,2022-08-26,0,0,0,0
53230,35302,full,2022-07-14,2023-11-21,0,148,22,0
53231,10705,full,2022-02-05,2023-04-01,0,110,1,0
53232,10711,full,2022-02-05,2023-09-22,0,127,20,0
53233,24304,full,2022-04-23,2022-11-19,0,26,0,0
53234,4138,full,2021-12-21,2023-10-24,0,26,2,0
53235,54791,full,2022-08-25,2023-10-06,0,2,2,0
53236,7427,standard,2022-01-16,2022-11-09,0,185,0,0
53237,39628,full,2022-07-28,2022-10-12,0,39,0,0
53238,51320,full,2022-08-17,2023-04-01,0,0,1,0
53239,54622,full,2022-08-26,2023-09-13,0,1,3,0
53240,55018,full,2022-08-26,2022-08-26,0,1,0,0
53241,30213,full,2022-05-26,2022-12-11,0,114,0,0
53242,12522,full,2022-02-16,2022-12-19,0,188,0,0
53243,8008,full,2022-03-04,2023-08-23,0,128,1,0
53244,46778,full,2022-08-21,2022-08-30,0,2,0,0
53245,10781,full,2022-02-05,2022-11-07,0,171,0,0
53246,10630,full,2022-02-04,2023-07-14,0,249,11,0
53247,12529,full,2022-03-01,2023-04-01,0,73,1,0
53248,35964,full,2022-07-19,2023-11-01,0,36,16,0
53249,12080,full,2022-02-11,2023-09-01,0,87,10,0
53250,31212,full,2022-06-03,2022-12-07,0,40,0,0
53251,35427,full,2022-08-02,2022-09-19,0,33,0,0
53252,3813,full,2021-12-23,2023-11-23,16,172,43,0
53253,7407,full,2022-01-16,2022-11-09,0,222,0,0
53254,33374,full,2022-07-20,2023-04-01,0,37,1,0
53255,28818,full,2022-08-17,2023-10-17,0,63,21,0
53256,25821,full,2022-06-07,2022-10-15,0,41,0,0
53257,9062,full,2022-05-04,2023-04-01,0,33,32,0
53258,53035,full,2022-08-26,2022-08-26,0,0,0,0
53259,36055,full,2022-07-19,2023-04-01,0,4,1,0
53260,35860,full,2022-07-19,2023-04-01,0,38,1,0
53261,10640,full,2022-08-13,2022-12-23,0,3,0,0
53262,50902,full,2022-08-17,2023-05-05,0,15,2,0
53263,23447,full,2022-04-16,2023-04-01,0,6,1,0
53264,36016,full,2022-07-19,2023-04-01,0,3,1,0
53265,13574,full,2022-02-27,2023-09-18,0,28,1,0
53266,1926,full,2022-06-01,2023-10-10,0,4,1,0
53267,55262,full,2022-08-27,2022-10-01,0,0,0,0
53268,21322,full,2022-04-15,2022-08-27,0,1,0,0
53269,7393,standard,2022-01-15,2022-11-07,0,205,0,0
53270,11170,full,2022-02-07,2023-07-17,0,79,10,0
53271,55359,full,2022-08-27,2022-08-27,0,1,0,0
53272,10520,full,2022-02-04,2023-12-02,0,152,3,0
53273,2301,full,2021-12-07,2023-09-06,0,50,18,0
53274,55376,full,2022-08-27,2022-08-27,0,0,0,0
53275,55379,full,2022-08-27,2023-03-11,0,101,24,0
53276,53627,full,2022-08-22,2023-09-10,0,2,3,0
53277,55469,full,2022-08-28,2022-09-28,0,1,0,0
53278,13643,full,2022-02-28,2022-08-28,0,0,0,0
53279,21810,full,2022-04-09,2023-03-12,0,8,14,0
53280,53390,full,2022-08-21,2023-09-14,0,3,3,0
53281,23986,full,2022-05-15,2023-11-14,0,123,81,0
53282,44913,full,2022-08-10,2022-08-27,0,0,0,0
53283,53669,full,2022-08-22,2023-04-01,0,88,1,0
53284,8447,full,2022-02-15,2023-09-01,0,185,11,0
53285,14488,full,2022-03-14,2023-01-21,0,121,2,0
53286,5146,full,2021-12-22,2023-04-01,63,42,1,0
53287,47428,full,2022-08-27,2023-04-01,0,1,1,0
53288,25269,full,2022-08-28,2022-08-28,0,1,0,0
53289,39196,full,2022-08-28,2022-12-19,0,34,0,0
53290,55117,full,2022-08-28,2023-09-10,0,1,34,0
53291,46443,full,2022-08-25,2023-04-01,0,1,1,0
53292,4028,full,2021-12-21,2023-10-31,3,19,7,0
53293,213,full,2022-02-10,2023-11-15,0,113,25,0
53294,9811,full,2022-07-31,2023-01-02,0,23,2,0
53295,2032,full,2021-12-07,2022-08-31,26,126,0,0
53296,38834,full,2022-07-23,2023-08-21,0,30,3,0
53297,25067,full,2022-05-04,2023-04-17,0,1,1,0
53298,55628,full,2022-08-29,2022-08-29,0,1,0,0
53299,55603,full,2022-08-28,2023-03-31,0,63,5,0
53300,2716,full,2021-12-08,2022-11-07,1,4,0,0
53301,55730,full,2022-08-29,2022-08-29,0,1,0,0
53302,50288,full,2022-08-16,2023-04-01,0,59,1,0
53303,17523,full,2022-03-17,2023-09-18,0,8,26,0
53304,55861,full,2022-08-29,2022-11-10,0,1,0,0
53305,48315,full,2022-08-12,2023-04-01,0,1,1,0
53306,55908,full,2022-08-29,2022-08-29,0,1,0,0
53307,55961,full,2022-08-30,2022-08-30,0,0,0,0
53308,51002,full,2022-08-16,2023-08-22,0,1,2,0
53309,41258,full,2022-08-04,2023-06-13,0,8,2,0
53310,46223,full,2022-08-28,2022-08-28,0,0,0,0
53311,54957,full,2022-08-28,2023-04-01,0,1,1,0
53312,55661,full,2022-08-29,2022-08-29,0,1,0,0
53313,12156,full,2022-02-11,2023-04-11,0,9,1,0
53314,38260,full,2022-08-08,2022-09-01,0,2,0,0
53315,28870,full,2022-05-25,2023-04-18,0,18,4,0
53316,2088,full,2021-12-07,2023-04-01,1,3,1,0
53317,55734,full,2022-08-29,2022-08-29,0,0,0,0
53318,35644,full,2022-07-25,2022-12-23,0,49,0,0
53319,38315,full,2022-07-22,2023-04-01,0,56,31,0
53320,14971,full,2022-08-29,2022-09-19,0,1,0,0
53321,22928,full,2022-04-13,2022-09-28,0,12,0,0
53322,55763,full,2022-08-29,2022-09-01,0,2,0,0
53323,55797,full,2022-08-29,2022-08-29,0,1,0,0
53324,55838,full,2022-08-29,2022-08-29,0,0,0,0
53325,30160,full,2022-08-29,2022-09-01,0,1,0,0
53326,21098,full,2022-08-29,2023-04-01,0,4,1,0
53327,5714,full,2022-08-30,2023-02-18,0,1,0,0
53328,56179,full,2022-08-30,2022-11-09,0,1,0,0
53329,56203,full,2022-08-30,2022-09-01,0,1,0,0
53330,48038,full,2022-08-12,2022-12-09,0,26,0,0
53331,28561,full,2022-05-24,2022-10-08,0,12,0,0
53332,28012,full,2022-05-24,2023-04-01,0,3,1,0
53333,28988,full,2022-05-24,2022-12-08,0,8,0,0
53334,51661,full,2022-08-17,2023-04-01,0,1,1,0
53335,56235,full,2022-08-30,2022-08-30,0,1,0,0
53336,3471,full,2021-12-20,2022-11-07,0,35,0,0
53337,45733,full,2022-08-02,2023-03-24,0,31,4,0
53338,56503,full,2022-08-31,2022-08-31,0,1,0,0
53339,5182,full,2021-12-21,2023-09-11,0,1,3,0
53340,18194,full,2022-03-18,2023-08-21,0,2,12,0
53341,56183,full,2022-08-30,2022-08-30,0,1,0,0
53342,13929,full,2022-06-07,2023-04-01,0,4,3,0
53343,3858,full,2021-12-21,2023-10-02,15,115,36,0
53344,56430,full,2022-08-31,2022-08-31,0,1,0,0
53345,56432,full,2022-08-31,2022-08-31,0,1,0,0
53346,56477,full,2022-08-31,2022-08-31,0,1,0,0
53347,31210,full,2022-08-31,2023-04-01,0,15,1,0
53348,56486,full,2022-08-31,2022-08-31,0,1,0,0
53349,41935,full,2022-07-30,2023-04-01,0,37,4,0
53350,56505,full,2022-08-31,2022-08-31,0,1,0,0
53351,1595,full,2021-12-06,2023-10-05,0,2,0,0
53352,56559,full,2022-08-31,2022-08-31,0,1,0,0
53353,56589,full,2022-09-01,2022-09-01,0,1,0,0
53354,862,full,2021-12-06,2022-10-24,0,0,0,0
53355,56693,full,2022-09-01,2022-09-01,0,1,0,0
53356,39339,full,2022-07-26,2022-10-07,0,5,0,0
53357,19358,full,2022-03-19,2023-07-31,0,10,4,0
53358,29419,full,2022-05-24,2023-04-01,0,30,1,0
53359,21009,full,2022-04-02,2023-04-01,0,26,1,0
53360,56581,full,2022-08-31,2022-08-31,0,1,0,0
53361,53531,full,2022-09-01,2023-11-20,0,0,1,0
53362,56683,full,2022-09-01,2022-09-01,0,1,0,0
53363,4893,full,2022-09-01,2023-04-18,0,2,1,0
53364,30709,full,2022-06-02,2023-06-19,0,9,1,0
53365,3507,full,2022-05-14,2023-11-18,0,32,3,0
53366,56771,full,2022-09-01,2022-09-01,0,0,0,0
53367,56825,full,2022-09-01,2022-09-01,0,1,0,0
53368,35655,full,2022-07-19,2022-09-11,0,1,0,0
53369,56873,full,2022-09-02,2022-09-02,0,1,0,0
53370,5812,full,2021-12-22,2023-01-12,1,5,0,0
53371,34370,full,2022-07-06,2022-09-02,0,8,0,0
53372,57032,full,2022-09-02,2023-04-01,0,4,9,0
53373,44199,full,2022-07-30,2022-10-31,0,4,0,0
53374,17798,full,2022-03-17,2022-09-02,0,1,0,0
53375,57269,full,2022-09-03,2022-09-14,0,3,0,0
53376,57129,full,2022-09-02,2023-02-25,0,5,1,0
53377,56807,full,2022-09-01,2022-09-01,0,0,0,0
53378,56814,full,2022-09-01,2022-09-01,0,1,0,0
53379,56817,full,2022-09-01,2022-09-01,0,1,0,0
53380,38860,full,2022-07-23,2022-09-01,0,3,0,0
53381,56848,full,2022-09-01,2023-04-01,0,2,1,0
53382,4158,full,2021-12-21,2022-09-09,2,2,0,0
53383,56930,full,2022-09-02,2022-09-02,0,1,0,0
53384,2749,full,2021-12-08,2023-01-18,4,120,6,0
53385,20631,full,2022-04-18,2023-04-01,0,13,3,0
53386,57035,full,2022-09-02,2022-09-02,0,1,0,0
53387,57088,full,2022-09-02,2022-09-02,0,1,0,0
53388,31266,full,2022-06-07,2023-07-26,0,11,8,0
53389,23761,full,2022-09-03,2022-09-03,0,1,0,0
53390,57178,full,2022-09-03,2022-09-03,0,1,0,0
53391,35149,full,2022-09-03,2023-04-12,0,8,24,0
53392,57246,full,2022-09-03,2022-09-03,0,0,0,0
